EMP_ID,EMPLOYEE_NAME,DISTRICT_ID,DISTRICT_NAME,ZIPCODE,HIREDATE,HIGHEST_EARNED_DEGREE,IS_ADMIN,IS_TEACHER,EDU_EMAIL,PREVIOUS_EXPERIENCE_YEARS,years_of_service,total_experience,seniority_level,promotion_eligible,TAX_YEAR,REG_PAY,OVERTIME_PAY,OTHER_PAY,TOTAL_BENEFITS,total_compensation,DATE_LAST_CALC,_gold_ingested_at
12715,Hall Amar-sanchez,4,San Francisco Unified,94102,2006-06-08,Bachelor   ,FALSE,TRUE,hamar-10@k12.ca.edu,3,19,22,Mid-Senior,TRUE,2014,64821,0,10677,13677,89175,2015-03-09,2026-05-02 17:38:12
12716,Dene Hembrow,2,Compton Unified,90059,2010-05-15,Master     ,FALSE,TRUE,dhembr98@k12.ca.edu,4,15,19,Mid-Senior,TRUE,2014,77100,1272,0,9622,87994,2015-01-31,2026-05-02 17:38:12
12719,Ellary Burden,4,San Francisco Unified,94102,2007-04-01,Bachelor   ,FALSE,TRUE,eburde67@k12.ca.edu,3,19,22,Mid-Senior,TRUE,2014,66214,0,11093,16301,93608,2015-05-16,2026-05-02 17:38:12
12720,Lonnie Bagatta,4,San Francisco Unified,94102,1992-06-18,Bachelor   ,FALSE,TRUE,lbagat17@k12.ca.edu,3,33,36,Senior,TRUE,2014,68895,0,6861,13704,89460,2015-01-14,2026-05-02 17:38:12
12729,Francklyn Lozada,4,San Francisco Unified,94102,1993-02-09,Bachelor   ,TRUE,FALSE,flozad75@k12.ca.edu,5,33,38,Senior,TRUE,2014,97123,0,21330,20367,138820,2014-12-23,2026-05-02 17:38:12
12733,Laurie Foley,1,Ontario-Montclair,91761,2004-11-27,Master     ,FALSE,TRUE,lfoley63@k12.ca.edu,4,21,25,Senior,TRUE,2014,85818,0,472,22684,108974,2015-06-18,2026-05-02 17:38:12
12734,Nowell Moynagh,1,Ontario-Montclair,91761,1998-08-04,Bachelor   ,FALSE,TRUE,nmoyna51@k12.ca.edu,4,27,31,Senior,TRUE,2014,73858,0,3063,21697,98618,2014-12-01,2026-05-02 17:38:12
12736,Pate Stoppa,2,Compton Unified,90059,2003-09-18,Master     ,FALSE,TRUE,pstopp50@k12.ca.edu,4,22,26,Senior,TRUE,2014,76881,1191,0,16018,94090,2014-11-22,2026-05-02 17:38:12
12740,Alisun Ru,4,San Francisco Unified,94102,2004-11-25,Bachelor   ,FALSE,TRUE,aru61@k12.ca.edu,3,21,24,Senior,TRUE,2014,50125,0,10448,14872,75445,2015-01-08,2026-05-02 17:38:12
12741,Jackie Baranowska-kortylewi,4,San Francisco Unified,94102,1993-06-21,Bachelor   ,FALSE,TRUE,jbaran18@k12.ca.edu,3,32,35,Senior,TRUE,2014,58451,0,2732,12415,73598,2015-08-05,2026-05-02 17:38:12
12750,Pebrook Vayner,1,Ontario-Montclair,91761,1993-07-27,Master     ,FALSE,TRUE,pvayne17@k12.ca.edu,4,32,36,Senior,TRUE,2014,84545,0,263,14175,98983,2014-12-19,2026-05-02 17:38:12
12753,Willi Prestwich,4,San Francisco Unified,94102,2008-03-11,Bachelor   ,FALSE,TRUE,wprest98@k12.ca.edu,3,18,21,Mid-Senior,TRUE,2014,50852,0,10126,5193,66171,2015-08-15,2026-05-02 17:38:12
12756,Danila Grass,4,San Francisco Unified,94102,1995-10-14,Bachelor   ,FALSE,TRUE,dgrass65@k12.ca.edu,1,30,31,Senior,TRUE,2014,25063,0,6990,6079,38132,2014-12-30,2026-05-02 17:38:12
12763,Weider Derwin,3,Beverly Hills Unified,90210,1992-04-17,Bachelor   ,FALSE,TRUE,wderwi28@k12.ca.edu,5,34,39,Senior,TRUE,2014,91215,0,0,7757,98972,2015-08-14,2026-05-02 17:38:12
12769,Aigneis Coen,4,San Francisco Unified,94102,1998-06-28,Bachelor   ,FALSE,FALSE,acoen65@k12.ca.edu,4,27,31,Senior,TRUE,2014,74790,0,6150,14144,95084,2015-07-27,2026-05-02 17:38:12
12771,Kippy Wanzer,4,San Francisco Unified,94102,2015-05-08,Bachelor   ,FALSE,TRUE,kwanze65@k12.ca.edu,2,10,12,Mid-Senior,TRUE,2014,48548,0,6496,11937,66981,2015-03-26,2026-05-02 17:38:12
12775,Welch Petroff,4,San Francisco Unified,94102,2013-09-18,Bachelor   ,TRUE,FALSE,wpetro14@k12.ca.edu,5,12,17,Mid-Senior,TRUE,2014,94544,0,12564,16967,124075,2014-12-10,2026-05-02 17:38:12
12778,Stirling Paden,4,San Francisco Unified,94102,2007-04-21,Bachelor   ,FALSE,TRUE,spaden6@k12.ca.edu,3,19,22,Mid-Senior,TRUE,2014,63118,0,11118,13571,87807,2015-02-26,2026-05-02 17:38:12
12781,Pall Tretter,4,San Francisco Unified,94102,1995-01-19,Bachelor   ,FALSE,TRUE,ptrett72@k12.ca.edu,2,31,33,Senior,TRUE,2014,45336,0,16761,12538,74635,2015-01-16,2026-05-02 17:38:12
12783,Mortimer Podgorski,4,San Francisco Unified,94102,2001-06-24,Bachelor   ,FALSE,TRUE,mpodgo0@k12.ca.edu,3,24,27,Senior,TRUE,2014,53033,0,5570,12241,70844,2015-05-09,2026-05-02 17:38:12
12786,Iosep Wrangham,4,San Francisco Unified,94102,1999-03-29,High School,FALSE,FALSE,iwrang60@k12.ca.edu,2,27,29,Senior,TRUE,2014,41502,404,9874,20889,72669,2014-11-18,2026-05-02 17:38:12
12787,Gearard Rohrbach,4,San Francisco Unified,94102,2014-10-19,Bachelor   ,TRUE,FALSE,grohrb29@k12.ca.edu,5,11,16,Mid-Senior,TRUE,2014,105422,0,4960,16687,127069,2015-04-23,2026-05-02 17:38:12
12789,Shanna Mcleon,4,San Francisco Unified,94102,2000-10-25,Bachelor   ,FALSE,TRUE,smcleo35@k12.ca.edu,2,25,27,Senior,TRUE,2014,49013,0,9248,12209,70470,2015-02-25,2026-05-02 17:38:12
12791,Massimo Chaudhry,4,San Francisco Unified,94102,2003-11-01,Bachelor   ,FALSE,TRUE,mchaud12@k12.ca.edu,2,22,24,Senior,TRUE,2014,44663,0,8218,10540,63421,2015-05-19,2026-05-02 17:38:12
12792,Maryanne Libarry,4,San Francisco Unified,94102,2013-02-10,Bachelor   ,FALSE,TRUE,mlibar67@k12.ca.edu,2,13,15,Mid-Senior,TRUE,2014,32456,0,6269,7750,46475,2015-06-21,2026-05-02 17:38:12
12793,Nonna Renjifo,4,San Francisco Unified,94102,1997-09-16,Bachelor   ,FALSE,TRUE,nrenji86@k12.ca.edu,3,28,31,Senior,TRUE,2014,66036,0,13398,14007,93441,2015-07-16,2026-05-02 17:38:12
12796,Lucille Pineheiro,4,San Francisco Unified,94102,1999-08-06,Bachelor   ,TRUE,FALSE,lpineh37@k12.ca.edu,4,26,30,Senior,TRUE,2014,83069,0,7485,17999,108553,2015-01-21,2026-05-02 17:38:12
12802,Nyssa Boyce,4,San Francisco Unified,94102,1994-10-06,Bachelor   ,FALSE,TRUE,nboyce17@k12.ca.edu,2,31,33,Senior,TRUE,2014,36492,0,3742,9055,49289,2015-07-10,2026-05-02 17:38:12
12803,Percival Tatar,4,San Francisco Unified,94102,1998-05-14,Bachelor   ,FALSE,TRUE,ptatar15@k12.ca.edu,1,27,28,Senior,TRUE,2014,24069,0,6004,2481,32554,2015-08-21,2026-05-02 17:38:12
12806,Uriel Thurber,1,Ontario-Montclair,91761,2012-05-06,Bachelor   ,FALSE,TRUE,uthurb55@k12.ca.edu,4,13,17,Mid-Senior,TRUE,2014,76076,0,1633,6516,84225,2015-09-03,2026-05-02 17:38:12
12807,Murry Mcmillan,4,San Francisco Unified,94102,2005-07-08,Bachelor   ,FALSE,TRUE,mmcmil82@k12.ca.edu,2,20,22,Senior,TRUE,2014,48371,0,8845,12124,69340,2015-03-20,2026-05-02 17:38:12
12813,Darbie Brody,2,Compton Unified,90059,1997-01-28,Bachelor   ,TRUE,FALSE,dbrody24@k12.ca.edu,3,29,32,Senior,TRUE,2014,61872,173,0,16531,78576,2015-06-23,2026-05-02 17:38:12
12816,Amie Twiraga,4,San Francisco Unified,94102,1996-04-09,Bachelor   ,FALSE,TRUE,atwira14@k12.ca.edu,2,30,32,Senior,TRUE,2014,49292,0,6576,12007,67875,2015-06-01,2026-05-02 17:38:12
12821,Merrill Campostrini,2,Compton Unified,90059,1994-09-16,Bachelor   ,FALSE,TRUE,mcampo13@k12.ca.edu,4,31,35,Senior,TRUE,2014,79607,871,0,10129,90607,2015-06-24,2026-05-02 17:38:12
12824,Clarissa Heffner,4,San Francisco Unified,94102,2014-09-23,Bachelor   ,FALSE,TRUE,cheffn81@k12.ca.edu,3,11,14,Mid-Senior,TRUE,2014,60669,0,5548,13435,79652,2015-05-26,2026-05-02 17:38:12
12828,Zarah Barriola,1,Ontario-Montclair,91761,2009-11-09,Master     ,FALSE,TRUE,zbarri39@k12.ca.edu,4,16,20,Mid-Senior,TRUE,2014,82393,0,28,22401,104822,2015-03-26,2026-05-02 17:38:12
12831,Emelen Urtz,4,San Francisco Unified,94102,1997-11-02,Bachelor   ,TRUE,FALSE,eurtz87@k12.ca.edu,5,28,33,Senior,TRUE,2014,93699,0,10420,19155,123274,2014-11-18,2026-05-02 17:38:12
12838,Gaylor Condodina,4,San Francisco Unified,94102,2002-02-05,Bachelor   ,FALSE,TRUE,gcondo48@k12.ca.edu,3,24,27,Senior,TRUE,2014,67852,0,15778,14372,98002,2015-09-12,2026-05-02 17:38:12
12840,Jennie Sugrue,4,San Francisco Unified,94102,2014-06-19,Bachelor   ,FALSE,TRUE,jsugru71@k12.ca.edu,3,11,14,Mid-Senior,TRUE,2014,62046,0,6023,11954,80023,2015-09-07,2026-05-02 17:38:12
12845,Chrotoem Hillsbery,4,San Francisco Unified,94102,1997-10-01,Bachelor   ,FALSE,TRUE,chills40@k12.ca.edu,2,28,30,Senior,TRUE,2014,43267,0,12816,11877,67960,2015-03-17,2026-05-02 17:38:12
12850,Rurik Van,4,San Francisco Unified,94102,2012-11-20,Bachelor   ,TRUE,FALSE,rvan62@k12.ca.edu,4,13,17,Mid-Senior,TRUE,2014,77076,0,13729,35340,126145,2015-09-06,2026-05-02 17:38:12
12857,Carlita Vettel,1,Ontario-Montclair,91761,2012-11-16,Master     ,FALSE,TRUE,cvette54@k12.ca.edu,4,13,17,Mid-Senior,TRUE,2014,88265,0,2616,19055,109936,2014-12-19,2026-05-02 17:38:12
12858,Claudell Cerva,1,Ontario-Montclair,91761,1991-02-13,Master     ,FALSE,TRUE,ccerva55@k12.ca.edu,4,35,39,Senior,TRUE,2014,84888,0,0,16659,101547,2015-02-03,2026-05-02 17:38:12
12870,Ferdinanda Rumberger,4,San Francisco Unified,94102,2001-09-16,Bachelor   ,TRUE,FALSE,frumbe21@k12.ca.edu,5,24,29,Senior,TRUE,2014,102316,0,5489,19477,127282,2015-03-31,2026-05-02 17:38:12
12872,Delano Cannon,4,San Francisco Unified,94102,2008-02-25,Bachelor   ,TRUE,FALSE,dcanno99@k12.ca.edu,3,18,21,Mid-Senior,TRUE,2014,67399,0,15665,26164,109228,2015-07-16,2026-05-02 17:38:12
12874,Mitch Harty,4,San Francisco Unified,94102,2003-12-29,Bachelor   ,TRUE,FALSE,mharty23@k12.ca.edu,3,22,25,Senior,TRUE,2014,57600,0,7672,29237,94509,2015-02-01,2026-05-02 17:38:12
12879,Keelby Russak,1,Ontario-Montclair,91761,1998-06-18,Master     ,FALSE,TRUE,krussa26@k12.ca.edu,4,27,31,Senior,TRUE,2014,81528,0,3422,7474,92424,2015-08-20,2026-05-02 17:38:12
12886,Nealon Ronkowski,1,Ontario-Montclair,91761,2005-09-03,Master     ,FALSE,TRUE,nronko72@k12.ca.edu,4,20,24,Senior,TRUE,2014,70201,0,765,21395,92361,2015-06-29,2026-05-02 17:38:12
12891,Sascha Hollins,4,San Francisco Unified,94102,2014-03-27,High School,FALSE,FALSE,sholli95@k12.ca.edu,1,12,13,Mid-Senior,TRUE,2014,20469,1408,3943,13989,39809,2015-09-05,2026-05-02 17:38:12
12895,Benedick Mc,1,Ontario-Montclair,91761,1992-04-08,Bachelor   ,FALSE,TRUE,bmc0@k12.ca.edu,2,34,36,Senior,TRUE,2014,39515,0,75,18864,58454,2015-01-12,2026-05-02 17:38:12
12896,Cyril Dyky,4,San Francisco Unified,94102,1996-05-18,Bachelor   ,TRUE,FALSE,cdyky70@k12.ca.edu,4,29,33,Senior,TRUE,2014,89091,0,4452,17708,111251,2015-01-31,2026-05-02 17:38:12
12910,Virgie Vynnycky,4,San Francisco Unified,94102,1998-05-03,Bachelor   ,FALSE,TRUE,vvynny64@k12.ca.edu,4,27,31,Senior,TRUE,2014,71836,0,7014,17017,95867,2015-05-30,2026-05-02 17:38:12
12917,Guthrie Corfas,4,San Francisco Unified,94102,1997-02-07,Bachelor   ,FALSE,TRUE,gcorfa7@k12.ca.edu,2,29,31,Senior,TRUE,2014,43152,0,12349,4725,60226,2015-01-05,2026-05-02 17:38:12
12928,Spencer Lacount,4,San Francisco Unified,94102,1999-09-04,Bachelor   ,FALSE,TRUE,slacou96@k12.ca.edu,2,26,28,Senior,TRUE,2014,41666,0,12772,11886,66324,2015-08-01,2026-05-02 17:38:12
12931,Nathanial Mchale,4,San Francisco Unified,94102,2005-09-26,Bachelor   ,FALSE,TRUE,nmchal90@k12.ca.edu,2,20,22,Senior,TRUE,2014,43976,0,9776,11831,65583,2015-06-24,2026-05-02 17:38:12
12932,Delainey Houston,4,San Francisco Unified,94102,2003-05-28,Bachelor   ,FALSE,TRUE,dhoust92@k12.ca.edu,1,22,23,Senior,TRUE,2014,19493,0,1285,1845,22623,2015-06-10,2026-05-02 17:38:12
12934,Freeland Macmillan,4,San Francisco Unified,94102,2011-02-22,Master     ,TRUE,FALSE,fmacmi26@k12.ca.edu,5,15,20,Mid-Senior,TRUE,2014,101440,0,26882,21203,149525,2015-09-13,2026-05-02 17:38:12
12946,Karney Zaragoza,1,Ontario-Montclair,91761,1994-06-22,Master     ,TRUE,FALSE,kzarag38@k12.ca.edu,6,31,37,Senior,TRUE,2014,125009,0,792,22415,148216,2015-05-01,2026-05-02 17:38:12
12956,Rusty Gennari,1,Ontario-Montclair,91761,1992-03-15,Master     ,FALSE,TRUE,rgenna42@k12.ca.edu,4,34,38,Senior,TRUE,2014,85475,0,1528,22655,109658,2015-04-28,2026-05-02 17:38:12
12967,Reade Politch,4,San Francisco Unified,94102,2004-08-23,Bachelor   ,TRUE,FALSE,rpolit50@k12.ca.edu,3,21,24,Senior,TRUE,2014,59391,405,12820,23763,96379,2015-09-04,2026-05-02 17:38:12
12987,Petey D'ambra,2,Compton Unified,90059,2001-06-11,Bachelor   ,FALSE,TRUE,pd'amb28@k12.ca.edu,4,24,28,Senior,TRUE,2014,79601,1821,0,16300,97722,2015-01-21,2026-05-02 17:38:12
12989,Winston Berne,4,San Francisco Unified,94102,1998-05-16,Bachelor   ,FALSE,TRUE,wberne63@k12.ca.edu,3,27,30,Senior,TRUE,2014,55665,0,5837,12485,73987,2014-12-23,2026-05-02 17:38:12
13005,Carita Braden,4,San Francisco Unified,94102,2008-04-01,Bachelor   ,TRUE,FALSE,cbrade8@k12.ca.edu,4,18,22,Mid-Senior,TRUE,2014,72232,0,18739,35373,126344,2015-07-06,2026-05-02 17:38:12
13006,Jasen Jenney,1,Ontario-Montclair,91761,1995-10-21,Master     ,FALSE,TRUE,jjenne90@k12.ca.edu,4,30,34,Senior,TRUE,2014,81643,0,391,22339,104373,2015-02-23,2026-05-02 17:38:12
13012,Hi Libarry,3,Beverly Hills Unified,90210,2007-03-05,Bachelor   ,FALSE,TRUE,hlibar29@k12.ca.edu,4,19,23,Mid-Senior,TRUE,2014,84516,0,20,14251,98787,2015-02-10,2026-05-02 17:38:12
13014,Laurella Colella,1,Ontario-Montclair,91761,2011-12-21,Bachelor   ,FALSE,TRUE,lcolel79@k12.ca.edu,3,14,17,Mid-Senior,TRUE,2014,65658,0,745,15844,82247,2015-04-25,2026-05-02 17:38:12
13018,Meredeth Bernstein,4,San Francisco Unified,94102,2013-01-04,Bachelor   ,FALSE,TRUE,mberns60@k12.ca.edu,3,13,16,Mid-Senior,TRUE,2014,61126,0,18100,13985,93211,2015-02-10,2026-05-02 17:38:12
13029,Luci Riddle,4,San Francisco Unified,94102,1996-11-05,Bachelor   ,FALSE,TRUE,lriddl52@k12.ca.edu,1,29,30,Senior,TRUE,2014,22933,0,654,7058,30645,2015-06-29,2026-05-02 17:38:12
13031,Hewet Dahlberg,2,Compton Unified,90059,1995-09-25,Master     ,FALSE,TRUE,hdahlb19@k12.ca.edu,4,30,34,Senior,TRUE,2014,87624,695,0,14112,102431,2015-01-26,2026-05-02 17:38:12
13032,Misha Roesler,4,San Francisco Unified,94102,2014-11-20,Bachelor   ,FALSE,TRUE,mroesl57@k12.ca.edu,4,11,15,Mid-Senior,TRUE,2014,70069,0,8584,16965,95618,2014-12-18,2026-05-02 17:38:12
13039,Helli Poindexter,4,San Francisco Unified,94102,2015-01-01,High School,FALSE,FALSE,hpoind39@k12.ca.edu,1,11,12,Mid-Senior,TRUE,2014,24976,1074,17953,19725,63728,2015-01-15,2026-05-02 17:38:12
13065,Olga Whitla,4,San Francisco Unified,94102,2010-04-06,Bachelor   ,FALSE,TRUE,owhitl76@k12.ca.edu,2,16,18,Mid-Senior,TRUE,2014,36432,0,18024,5275,59731,2015-06-27,2026-05-02 17:38:12
13080,Cathee Tekin,4,San Francisco Unified,94102,2001-07-18,Bachelor   ,FALSE,TRUE,ctekin39@k12.ca.edu,2,24,26,Senior,TRUE,2014,43041,0,5117,8528,56686,2015-08-24,2026-05-02 17:38:12
13082,Bastien Delvecchio,1,Ontario-Montclair,91761,2006-06-14,Master     ,FALSE,TRUE,bdelve67@k12.ca.edu,4,19,23,Mid-Senior,TRUE,2014,88608,0,2390,8058,99056,2015-03-10,2026-05-02 17:38:12
13093,Emylee Devegvar,4,San Francisco Unified,94102,2014-08-16,Bachelor   ,FALSE,TRUE,edeveg42@k12.ca.edu,3,11,14,Mid-Senior,TRUE,2014,53089,0,8062,6300,67451,2015-08-20,2026-05-02 17:38:12
13096,Shir Kao,4,San Francisco Unified,94102,2014-10-05,Bachelor   ,FALSE,TRUE,skao87@k12.ca.edu,1,11,12,Mid-Senior,TRUE,2014,19866,0,200,0,20066,2014-12-04,2026-05-02 17:38:12
13098,Jeremiah Amodeo,4,San Francisco Unified,94102,1992-09-02,Bachelor   ,FALSE,TRUE,jamode12@k12.ca.edu,4,33,37,Senior,TRUE,2014,75822,0,5520,14180,95522,2015-04-18,2026-05-02 17:38:12
13100,Alec Viveros-aguilera,4,San Francisco Unified,94102,2001-06-17,Bachelor   ,FALSE,TRUE,aviver55@k12.ca.edu,2,24,26,Senior,TRUE,2014,40024,0,7312,9269,56605,2015-07-16,2026-05-02 17:38:12
13104,Robinetta Embrechts,2,Compton Unified,90059,1994-02-08,Master     ,FALSE,TRUE,rembre92@k12.ca.edu,4,32,36,Senior,TRUE,2014,77433,5684,0,13550,96667,2014-11-16,2026-05-02 17:38:12
13106,Sissy Passalacqua,4,San Francisco Unified,94102,1991-07-02,Bachelor   ,FALSE,TRUE,spassa64@k12.ca.edu,3,34,37,Senior,TRUE,2014,61710,0,23856,14534,100100,2015-09-02,2026-05-02 17:38:12
13112,Janella Bolstad,4,San Francisco Unified,94102,2014-10-05,Bachelor   ,FALSE,TRUE,jbolst16@k12.ca.edu,3,11,14,Mid-Senior,TRUE,2014,50667,0,12247,12607,75521,2015-08-11,2026-05-02 17:38:12
13114,Cecily Sadeghpour,1,Ontario-Montclair,91761,1994-10-08,Bachelor   ,FALSE,TRUE,csadeg56@k12.ca.edu,2,31,33,Senior,TRUE,2014,31174,0,8759,2759,42692,2015-05-13,2026-05-02 17:38:12
13117,Bond Palmieri,4,San Francisco Unified,94102,2001-11-03,Bachelor   ,FALSE,FALSE,bpalmi55@k12.ca.edu,4,24,28,Senior,TRUE,2014,83508,0,7488,18007,109003,2015-07-27,2026-05-02 17:38:12
13130,Lesya Marotta,1,Ontario-Montclair,91761,2014-03-17,Master     ,FALSE,TRUE,lmarot94@k12.ca.edu,4,12,16,Mid-Senior,TRUE,2014,80135,0,7954,7359,95448,2015-02-14,2026-05-02 17:38:12
13135,Monika Ephron,4,San Francisco Unified,94102,2004-01-30,Bachelor   ,FALSE,TRUE,mephro3@k12.ca.edu,1,22,23,Senior,TRUE,2014,19812,0,3589,4681,28082,2015-08-26,2026-05-02 17:38:12
13136,Joella Mcardle,4,San Francisco Unified,94102,2008-01-02,Bachelor   ,FALSE,TRUE,jmcard88@k12.ca.edu,2,18,20,Mid-Senior,TRUE,2014,46010,0,13283,11735,71028,2014-12-10,2026-05-02 17:38:12
13153,Cob Davidsen,4,San Francisco Unified,94102,2012-06-04,Bachelor   ,TRUE,FALSE,cdavid92@k12.ca.edu,3,13,16,Mid-Senior,TRUE,2014,51697,0,13030,15785,80512,2015-07-12,2026-05-02 17:38:12
13161,Jacquetta Thoreau,2,Compton Unified,90059,2014-12-05,Bachelor   ,FALSE,TRUE,jthore21@k12.ca.edu,4,11,15,Mid-Senior,TRUE,2014,72273,1781,0,12915,86969,2015-02-01,2026-05-02 17:38:12
13162,Nikita Moiamedi,4,San Francisco Unified,94102,1999-04-24,Bachelor   ,FALSE,TRUE,nmoiam76@k12.ca.edu,3,27,30,Senior,TRUE,2014,65603,0,4316,15676,85595,2015-07-06,2026-05-02 17:38:12
13166,Bellina Backus,1,Ontario-Montclair,91761,2002-08-03,Bachelor   ,FALSE,TRUE,bbacku30@k12.ca.edu,2,23,25,Senior,TRUE,2014,42909,0,1346,3540,47795,2015-05-06,2026-05-02 17:38:12
13168,Katerine Zaitlin,4,San Francisco Unified,94102,2002-06-22,Bachelor   ,FALSE,TRUE,kzaitl50@k12.ca.edu,1,23,24,Senior,TRUE,2014,12902,0,2205,0,15107,2015-04-03,2026-05-02 17:38:12
13169,Sayers Vencatasawmy,4,San Francisco Unified,94102,1993-12-18,Bachelor   ,FALSE,FALSE,svenca83@k12.ca.edu,4,32,36,Senior,TRUE,2014,77050,0,3891,13941,94882,2015-08-01,2026-05-02 17:38:12
13170,Tori Husbands,4,San Francisco Unified,94102,2001-01-18,High School,FALSE,FALSE,thusba75@k12.ca.edu,1,25,26,Senior,TRUE,2014,16056,0,5184,13138,34378,2015-04-23,2026-05-02 17:38:12
13171,Henrie Budiansky,4,San Francisco Unified,94102,1996-12-23,Bachelor   ,FALSE,TRUE,hbudia57@k12.ca.edu,3,29,32,Senior,TRUE,2014,67897,0,5283,13478,86658,2015-03-20,2026-05-02 17:38:12
13175,Ros Giffin,2,Compton Unified,90059,2001-10-12,Master     ,FALSE,TRUE,rgiffi89@k12.ca.edu,4,24,28,Senior,TRUE,2014,77100,24275,0,8603,109978,2014-11-18,2026-05-02 17:38:12
13177,Allsun Grapard,4,San Francisco Unified,94102,1994-06-13,Bachelor   ,FALSE,TRUE,agrapa33@k12.ca.edu,3,31,34,Senior,TRUE,2014,67048,0,16647,17389,101084,2015-01-30,2026-05-02 17:38:12
13179,Estevan Scheer,4,San Francisco Unified,94102,2002-02-25,Bachelor   ,FALSE,TRUE,eschee52@k12.ca.edu,2,24,26,Senior,TRUE,2014,48370,0,20066,13073,81509,2014-12-13,2026-05-02 17:38:12
13182,Anthony Zotti,1,Ontario-Montclair,91761,2003-10-21,Master     ,TRUE,FALSE,azotti10@k12.ca.edu,6,22,28,Senior,TRUE,2014,124828,0,792,22400,148020,2015-07-28,2026-05-02 17:38:12
13183,Natalee Pourahmadi,2,Compton Unified,90059,2002-07-17,Master     ,FALSE,TRUE,npoura64@k12.ca.edu,3,23,26,Senior,TRUE,2014,69853,3436,0,15618,88907,2015-06-01,2026-05-02 17:38:12
13184,Salmon Gillevet,2,Compton Unified,90059,2000-02-02,Bachelor   ,FALSE,TRUE,sgille79@k12.ca.edu,3,26,29,Senior,TRUE,2014,68877,2118,0,6014,77009,2015-08-11,2026-05-02 17:38:12
13186,Stanleigh Morehouse,4,San Francisco Unified,94102,2013-12-26,Bachelor   ,FALSE,TRUE,smoreh99@k12.ca.edu,1,12,13,Mid-Senior,TRUE,2014,10188,0,611,2911,13710,2014-12-14,2026-05-02 17:38:12
13189,Inglis Cantor,2,Compton Unified,90059,2000-08-20,Master     ,FALSE,TRUE,icanto6@k12.ca.edu,5,25,30,Senior,TRUE,2014,91248,1124,0,17222,109594,2015-04-01,2026-05-02 17:38:12
13191,Fawne Chaparro,2,Compton Unified,90059,2007-06-09,Bachelor   ,FALSE,FALSE,fchapa21@k12.ca.edu,5,18,23,Mid-Senior,TRUE,2014,102243,0,0,14938,117181,2015-02-04,2026-05-02 17:38:12
13199,Humbert Massarotti,2,Compton Unified,90059,2009-11-17,Master     ,FALSE,TRUE,hmassa74@k12.ca.edu,4,16,20,Mid-Senior,TRUE,2014,80381,1778,0,6956,89115,2015-06-02,2026-05-02 17:38:12
13202,Jermayne Boeriu,3,Beverly Hills Unified,90210,2011-07-20,Bachelor   ,FALSE,TRUE,jboeri44@k12.ca.edu,4,14,18,Mid-Senior,TRUE,2014,83752,0,600,14245,98597,2015-09-14,2026-05-02 17:38:12
13210,Tabatha Zimmer,4,San Francisco Unified,94102,2000-04-05,Bachelor   ,FALSE,TRUE,tzimme68@k12.ca.edu,1,26,27,Senior,TRUE,2014,18830,0,5968,4783,29581,2015-01-26,2026-05-02 17:38:12
13214,Halli Haldi,1,Ontario-Montclair,91761,2012-02-21,Bachelor   ,TRUE,FALSE,hhaldi47@k12.ca.edu,2,14,16,Mid-Senior,TRUE,2014,43495,233,6952,18377,69057,2015-04-25,2026-05-02 17:38:12
13216,Krysta Tomford,1,Ontario-Montclair,91761,2001-05-03,Bachelor   ,FALSE,TRUE,ktomfo76@k12.ca.edu,3,24,27,Senior,TRUE,2014,51592,0,340,11456,63388,2015-03-14,2026-05-02 17:38:12
13221,Wendi Woolf,2,Compton Unified,90059,1994-11-20,Master     ,FALSE,TRUE,wwoolf64@k12.ca.edu,4,31,35,Senior,TRUE,2014,85987,11489,0,8253,105729,2015-03-10,2026-05-02 17:38:12
13222,Theresina Gallucio,2,Compton Unified,90059,2005-09-13,Master     ,FALSE,TRUE,tgallu51@k12.ca.edu,5,20,25,Senior,TRUE,2014,93297,749,0,7959,102005,2015-01-26,2026-05-02 17:38:12
13225,Alwin Roemer,3,Beverly Hills Unified,90210,2004-10-24,Bachelor   ,FALSE,FALSE,aroeme68@k12.ca.edu,2,21,23,Senior,TRUE,2014,47377,771,2454,13139,63741,2015-03-22,2026-05-02 17:38:12
13229,Armando Mulindi,4,San Francisco Unified,94102,2008-12-17,Bachelor   ,FALSE,TRUE,amulin27@k12.ca.edu,3,17,20,Mid-Senior,TRUE,2014,60419,0,12666,14373,87458,2015-03-10,2026-05-02 17:38:12
13231,Benni Khalsa,2,Compton Unified,90059,1997-09-29,Master     ,FALSE,TRUE,bkhals18@k12.ca.edu,5,28,33,Senior,TRUE,2014,93412,5858,0,8420,107690,2015-07-29,2026-05-02 17:38:12
13240,Susi Kiskaddon,4,San Francisco Unified,94102,2006-07-10,Bachelor   ,FALSE,TRUE,skiska64@k12.ca.edu,2,19,21,Mid-Senior,TRUE,2014,44578,0,14677,12308,71563,2015-01-29,2026-05-02 17:38:12
13244,Marjory Burner,2,Compton Unified,90059,1996-03-19,Master     ,FALSE,TRUE,mburne5@k12.ca.edu,4,30,34,Senior,TRUE,2014,88485,8385,0,11533,108403,2015-03-24,2026-05-02 17:38:12
13245,Guthrie Mei,4,San Francisco Unified,94102,2005-01-01,Master     ,TRUE,FALSE,gmei56@k12.ca.edu,4,21,25,Senior,TRUE,2014,83191,799,23020,38235,145245,2015-02-27,2026-05-02 17:38:12
